authorships,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
,https://doi.org/10.6084/m9.figshare.31166289.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31166289.v1,NA,cc-by,NA
,https://doi.org/10.1681/asn.0000001006,2026,article,TRUE,Journal of the American Society of Nephrology,https://openalex.org/S115693375,1046-6673,https://openalex.org/P4310315620,American Society of Nephrology,https://doi.org/10.1681/asn.0000001006,NA,cc-by,publishedVersion
,https://doi.org/10.6084/m9.figshare.c.8265447.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8265447.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31166494,2026,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.1007/s00603-025-05239-4,2026,article,FALSE,Rock Mechanics and Rock Engineering,https://openalex.org/S39260535,0723-2632,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00603-025-05239-4,NA,NA,publishedVersion
,https://doi.org/10.2139/ssrn.6143791,2026,preprint,TRUE,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,https://openalex.org/I1318003438,RELX Group (Netherlands),https://doi.org/10.2139/ssrn.6143791,NA,NA,acceptedVersion
,https://doi.org/10.6084/m9.figshare.31166283.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31166283.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31166494.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31166494.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31166286,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31166286,NA,cc-by,NA
,https://doi.org/10.5489/cuaj.9518,2026,article,TRUE,Canadian Urological Association Journal,https://openalex.org/S4210173140,1911-6470,NA,NA,https://doi.org/10.5489/cuaj.9518,https://cuaj.ca/index.php/journal/article/download/9518/6735,NA,publishedVersion
,https://doi.org/10.6084/m9.figshare.c.8265571,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8265571,NA,cc-by,NA
,https://doi.org/10.1002/advs.202417135,2026,article,TRUE,Advanced Science,https://openalex.org/S2737737698,2198-3844,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/advs.202417135,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202417135,cc-by,publishedVersion
,https://doi.org/10.1002/ckon.70006,2026,article,TRUE,CHEMKON,https://openalex.org/S98546363,0944-5846,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/ckon.70006,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ckon.70006,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.18370646,2026,dataset,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.5281/zenodo.18371192,2026,dataset,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.5281/zenodo.18418528,2026,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.1002/ana.78167,2026,article,TRUE,Annals of Neurology,https://openalex.org/S114530997,0364-5134,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/ana.78167,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ana.78167,cc-by,publishedVersion
,https://doi.org/10.6084/m9.figshare.31176444,2026,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.5281/zenodo.18338291,2026,dataset,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.5281/zenodo.18338290,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18338290,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.17867873,2025,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.6084/m9.figshare.c.8267838,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8267838,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18370645,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18370645,NA,cc-by,NA
,https://doi.org/10.1109/access.2026.3659192,2026,article,TRUE,IEEE Access,https://openalex.org/S2485537415,2169-3536,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/access.2026.3659192,NA,cc-by,publishedVersion
,https://doi.org/10.1002/hrdq.70011,2026,article,TRUE,Human Resource Development Quarterly,https://openalex.org/S191693275,1044-8004,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/hrdq.70011,NA,cc-by,publishedVersion
,https://doi.org/10.6084/m9.figshare.31176444.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31176444.v1,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18371193,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18371193,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.17867874,2025,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17867874,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18418529,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18418529,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8267838.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8267838.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199303,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199303,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31216749,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216749,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8281439,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8281439,NA,cc-by,NA
,https://doi.org/10.1002/ana.78090,2026,article,TRUE,Annals of Neurology,https://openalex.org/S114530997,0364-5134,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/ana.78090,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ana.78090,cc-by-nc-nd,publishedVersion
,https://doi.org/10.6084/m9.figshare.31199315.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199315.v1,NA,cc-by,NA
,https://doi.org/10.21203/rs.3.rs-8503671/v1,2026,preprint,TRUE,Research Square,https://openalex.org/S4306525896,NA,NA,NA,https://doi.org/10.21203/rs.3.rs-8503671/v1,https://www.researchsquare.com/article/rs-8503671/latest.pdf,cc-by,acceptedVersion
,https://doi.org/10.64898/2026.01.28.26344700,2026,article,TRUE,medRxiv,https://openalex.org/S3005729997,NA,NA,NA,https://doi.org/10.64898/2026.01.28.26344700,https://www.medrxiv.org/content/medrxiv/early/2026/01/30/2026.01.28.26344700.full.pdf,cc-by,acceptedVersion
,https://doi.org/10.6084/m9.figshare.31216749.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216749.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31216743,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216743,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199315,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199315,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199297.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199297.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199303.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199303.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199321,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199321,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8281439.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8281439.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31216838,2026,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.6084/m9.figshare.c.8275217.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8275217.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8281404,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8281404,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8281404.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8281404.v1,NA,cc-by,NA
,https://doi.org/10.1161/jaha.125.045652,2026,article,TRUE,Journal of the American Heart Association,https://openalex.org/S2489920150,2047-9980,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1161/jaha.125.045652,NA,cc-by-nc,publishedVersion
,https://doi.org/10.6084/m9.figshare.31199312.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199312.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199318.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199318.v1,NA,cc-by,NA
,https://doi.org/10.1097/shk.0000000000002682,2025,article,FALSE,Shock,https://openalex.org/S174819509,1073-2322,https://openalex.org/P4310315671,Wolters Kluwer,https://doi.org/10.1097/shk.0000000000002682,NA,NA,publishedVersion
,https://doi.org/10.6084/m9.figshare.31216746,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216746,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199309.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199309.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199306,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199306,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199300.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199300.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199300,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199300,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199297,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199297,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199294,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199294,NA,cc-by,NA
,https://doi.org/10.3389/fbioe.2026.1750646,2026,article,TRUE,Frontiers in Bioengineering and Biotechnology,https://openalex.org/S2595131146,2296-4185,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fbioe.2026.1750646,https://public-pages-files-2025.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2026.1750646/pdf,cc-by,publishedVersion
,https://doi.org/10.1016/j.sleep.2026.108814,2026,article,TRUE,Sleep Medicine,https://openalex.org/S183718435,1389-9457,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.sleep.2026.108814,NA,cc-by,publishedVersion
,https://doi.org/10.6084/m9.figshare.31199318,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199318,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199321.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199321.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8275217,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8275217,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199306.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199306.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199312,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199312,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31216743.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216743.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31216838.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216838.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31199309,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199309,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31216746.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31216746.v1,NA,cc-by,NA
,https://doi.org/10.64898/2026.01.30.26345123,2026,article,TRUE,medRxiv,https://openalex.org/S3005729997,NA,NA,NA,https://doi.org/10.64898/2026.01.30.26345123,https://www.medrxiv.org/content/medrxiv/early/2026/01/30/2026.01.30.26345123.full.pdf,NA,acceptedVersion
,https://doi.org/10.6084/m9.figshare.31199294.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31199294.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8283561,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8283561,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8283560.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8283560.v1,NA,cc-by,NA
,https://doi.org/10.1016/j.chroma.2026.466761,2026,article,FALSE,Journal of Chromatography A,https://openalex.org/S176136234,0021-9673,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.chroma.2026.466761,NA,NA,publishedVersion
,https://doi.org/10.6084/m9.figshare.31223394.v1,2026,article,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,cc-by,submittedVersion
,https://doi.org/10.6084/m9.figshare.31223390,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31223390,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31223393,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31223393,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31223390.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31223390.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8283560,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8283560,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8283561.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8283561.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31223393.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31223393.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31223394,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31223394,NA,cc-by,NA
,https://doi.org/10.1007/s00392-025-02832-z,2026,article,TRUE,Clinical Research in Cardiology,https://openalex.org/S81098524,1861-0684,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00392-025-02832-z,https://link.springer.com/content/pdf/10.1007/s00392-025-02832-z.pdf,cc-by,publishedVersion
,https://doi.org/10.1016/j.jmva.2026.105617,2026,article,TRUE,Journal of Multivariate Analysis,https://openalex.org/S133905466,0047-259X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jmva.2026.105617,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s12910-026-01393-8,2026,article,TRUE,BMC Medical Ethics,https://openalex.org/S17537316,1472-6939,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12910-026-01393-8,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.cnsns.2026.109809,2026,article,TRUE,Communications in Nonlinear Science and Numerical Simulation,https://openalex.org/S39612629,1007-5704,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.cnsns.2026.109809,NA,cc-by,publishedVersion
,https://doi.org/10.1109/jcdl67857.2025.00064,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/jcdl67857.2025.00064,NA,NA,publishedVersion
,https://doi.org/10.1103/55bj-gmdv,2026,article,TRUE,Physical Review Research,https://openalex.org/S4210240247,2643-1564,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/55bj-gmdv,NA,cc-by,publishedVersion
,https://doi.org/10.1021/acs.jpclett.5c03949,2026,article,TRUE,The Journal of Physical Chemistry Letters,https://openalex.org/S123480357,1948-7185,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acs.jpclett.5c03949,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s43246-026-01086-0,2026,article,TRUE,Communications Materials,https://openalex.org/S4210233566,2662-4443,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s43246-026-01086-0,https://www.nature.com/articles/s43246-026-01086-0_reference.pdf,cc-by,publishedVersion
,https://doi.org/10.64898/2026.01.31.702754,2026,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2026.01.31.702754,https://www.biorxiv.org/content/biorxiv/early/2026/02/02/2026.01.31.702754.full.pdf,cc-by-nc-nd,acceptedVersion
,https://doi.org/10.5281/zenodo.18399627,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18399627,NA,cc-by,NA
,https://doi.org/10.1007/s00432-025-06399-0,2026,article,TRUE,Journal of Cancer Research and Clinical Oncology,https://openalex.org/S10075937,0171-5216,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00432-025-06399-0,https://link.springer.com/content/pdf/10.1007/s00432-025-06399-0.pdf,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.18399626,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18399626,NA,cc-by,NA
,https://doi.org/10.1109/sem.2025.3646985,2026,article,FALSE,IEEE Sensors Magazine,https://openalex.org/S5407056469,3068-8604,NA,NA,https://doi.org/10.1109/sem.2025.3646985,NA,NA,publishedVersion
,https://doi.org/10.64898/2026.02.03.703544,2026,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2026.02.03.703544,https://www.biorxiv.org/content/biorxiv/early/2026/02/03/2026.02.03.703544.full.pdf,cc-by-nc-nd,acceptedVersion
,https://doi.org/10.1016/j.jpsychores.2026.112577,2026,article,TRUE,Journal of Psychosomatic Research,https://openalex.org/S151416048,0022-3999,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jpsychores.2026.112577,NA,cc-by,publishedVersion
,https://doi.org/10.1111/ene.70520,2026,article,TRUE,European Journal of Neurology,https://openalex.org/S162635963,1351-5101,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/ene.70520,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ene.70520,cc-by-nc,publishedVersion
,https://doi.org/10.1016/j.insmatheco.2026.103230,2026,article,FALSE,Insurance Mathematics and Economics,https://openalex.org/S198325475,0167-6687,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.insmatheco.2026.103230,NA,NA,publishedVersion
,https://doi.org/10.1007/s00142-026-00825-2,2026,article,FALSE,Arthroskopie,https://openalex.org/S48164011,0933-7946,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00142-026-00825-2,NA,NA,publishedVersion
,https://doi.org/10.59814/resofro.2026.6(1)1033,2026,article,TRUE,Revista Social Fronteriza,https://openalex.org/S4387290841,2806-5913,NA,NA,https://doi.org/10.59814/resofro.2026.6(1)1033,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.24433/co.1040081.v1,2026,other,TRUE,Code Ocean,https://openalex.org/S7407052302,NA,NA,NA,https://doi.org/10.24433/co.1040081.v1,NA,public-domain,NA
,https://doi.org/10.1038/s44358-026-00132-6,2026,article,FALSE,Nature Reviews Biodiversity,https://openalex.org/S5407042881,3005-0677,NA,NA,https://doi.org/10.1038/s44358-026-00132-6,NA,NA,publishedVersion
,https://doi.org/10.24433/co.1040081.v2,2026,other,TRUE,Code Ocean,https://openalex.org/S7407052302,NA,NA,NA,https://doi.org/10.24433/co.1040081.v2,NA,public-domain,NA
,https://doi.org/10.2196/74418,2026,article,TRUE,JMIR Formative Research,https://openalex.org/S4210234749,2561-326X,NA,NA,https://doi.org/10.2196/74418,NA,cc-by,publishedVersion
,https://doi.org/10.1103/1fh4-l1g8,2026,article,TRUE,Physical review. B./Physical review. B,https://openalex.org/S4210237713,2469-9950,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/1fh4-l1g8,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.18494950,2026,dataset,TRUE,Open MIND,https://openalex.org/S4406922384,NA,NA,NA,NA,NA,NA,submittedVersion
,https://doi.org/10.24433/co.1040081.v3,2026,other,TRUE,Code Ocean,https://openalex.org/S7407052302,NA,NA,NA,https://doi.org/10.24433/co.1040081.v3,NA,public-domain,NA
,https://doi.org/10.5281/zenodo.18494951,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18494951,NA,NA,NA
,https://doi.org/10.1093/eurheartj/ehaf784.2415,2025,article,FALSE,European Heart Journal,https://openalex.org/S181568219,0195-668X,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/eurheartj/ehaf784.2415,NA,NA,publishedVersion
,https://doi.org/10.3324/haematol.2025.288847,2026,article,TRUE,Haematologica,https://openalex.org/S2752781272,0390-6078,https://openalex.org/P4310317774,Ferrata Storti Foundation,https://doi.org/10.3324/haematol.2025.288847,NA,cc-by-nc,publishedVersion
,https://doi.org/10.1123/ijspp.2025-0341,2026,article,FALSE,International Journal of Sports Physiology and Performance,https://openalex.org/S2502187214,1555-0265,https://openalex.org/P4310322142,Human Kinetics,https://doi.org/10.1123/ijspp.2025-0341,NA,NA,publishedVersion
,https://doi.org/10.1186/s40478-026-02231-z,2026,article,TRUE,Acta Neuropathologica Communications,https://openalex.org/S2764650462,2051-5960,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1186/s40478-026-02231-z,NA,cc-by,publishedVersion
