id,display_name,orcid,author_position,is_corresponding,affiliations_id,affiliations_display_name,affiliations_ror,affiliations_country_code,affiliations_type,affiliations_lineage,affiliation_raw,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
https://openalex.org/A5121158924,Alina Koba,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.17867941,2025,preprint,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17867941,NA,cc-by,NA
https://openalex.org/A5028903823,Luisa Rzesny,https://orcid.org/0000-0003-1594-1148,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Institut für Organische Chemie II und Neue Materialien Universität Ulm  Albert‐Einstein‐Allee 11 Ulm 89081 Deutschland,https://doi.org/10.1002/ange.202516208,2025,article,TRUE,Angewandte Chemie,https://openalex.org/S4210200754,0044-8249,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/ange.202516208,NA,cc-by,publishedVersion
https://openalex.org/A5121355479,Assyifa R. Hakim,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Medical Physics and Biophysics Physics Department Faculty of Mathematics and Natural Sciences Universitas Indonesia  Depok Indonesia,https://doi.org/10.1002/mp.70212,2025,article,TRUE,Medical Physics,https://openalex.org/S95522064,0094-2405,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/mp.70212,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mp.70212,cc-by,publishedVersion
https://openalex.org/A5121169048,Denis Neumüller,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.18069697,2025,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18069697,NA,cc-by,NA
https://openalex.org/A5121169048,Denis Neumüller,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.18069698,2025,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18069698,NA,cc-by,NA
https://openalex.org/A5089547723,Martin Wabitsch,https://orcid.org/0000-0001-6795-8430,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Division of Pediatric Endocrinology and Diabetes, Department of Pediatrics and Adolescent Medicine, Ulm University Medical Center, Ulm, Germany",https://doi.org/10.1001/jamapediatrics.2025.5145,2025,article,FALSE,JAMA Pediatrics,https://openalex.org/S14226812,2168-6203,https://openalex.org/P4310320259,American Medical Association,https://doi.org/10.1001/jamapediatrics.2025.5145,NA,NA,publishedVersion
https://openalex.org/A5090344108,Nina Jendrike,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institut für Diabetes-Technologie, Forschungs- und Entwicklungsgesellschaft mbH an der Universität Ulm, Lise-Meitner-Strasse 8/2, 89081, Ulm, Germany. nina.jendrike@idt-ulm.de",https://doi.org/10.1007/s13300-025-01832-6,2025,article,TRUE,Diabetes Therapy,https://openalex.org/S16535137,1869-6953,https://openalex.org/P4310320330,Springer Nature,https://doi.org/10.1007/s13300-025-01832-6,https://link.springer.com/content/pdf/10.1007/s13300-025-01832-6.pdf,cc-by-nc,publishedVersion
https://openalex.org/A5121465732,An Chen,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Insurance Science, University of Ulm, Ulm, Germany",https://doi.org/10.1007/s10797-025-09930-8,2025,article,TRUE,International Tax and Public Finance,https://openalex.org/S42192170,0927-5940,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10797-025-09930-8,https://link.springer.com/content/pdf/10.1007/s10797-025-09930-8.pdf,cc-by,publishedVersion
https://openalex.org/A5090184431,Hossein Falah Mohammadi,https://orcid.org/0000-0002-3685-4345,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Biochemistry and Molecular Biology, Ulm University, Albert-Einstein-Allee 11, 89081 Ulm, Germany",https://doi.org/10.64898/2025.12.29.696582,2025,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2025.12.29.696582,https://www.biorxiv.org/content/biorxiv/early/2025/12/29/2025.12.29.696582.full.pdf,cc-by,acceptedVersion
https://openalex.org/A5116074855,Luisa T. Balz,https://orcid.org/0009-0002-8088-3386,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurology, Faculty of Medicine, Ulm University Oberer Eselsberg, 45-89071, Ulm, Germany",https://doi.org/10.1038/s41598-025-33148-7,2025,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-025-33148-7,NA,cc-by,publishedVersion
https://openalex.org/A5054925318,Robert Güttel,https://orcid.org/0000-0002-9709-1388,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute for Chemical Engineering, University of Ulm, Ulm, Germany",https://doi.org/10.1007/978-3-662-69921-8_9,2025,book-chapter,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-662-69921-8_9,NA,NA,publishedVersion
https://openalex.org/A5058381642,Ahmed Abdelaal,https://orcid.org/0000-0001-9724-5896,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Microelectronics, University of Ulm, Ulm, Germany",https://doi.org/10.1109/jssc.2025.3648344,2025,article,TRUE,IEEE Journal of Solid-State Circuits,https://openalex.org/S83637746,0018-9200,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/jssc.2025.3648344,NA,cc-by,publishedVersion
https://openalex.org/A5092784010,Judith Bürzle,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Child and Adolescent Psychiatry, Ulm University Medical Center, Steinhövelstr. 5, 89075 Ulm, Germany",https://doi.org/10.3390/children13010057,2025,article,TRUE,Children,https://openalex.org/S2736895435,2227-9067,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/children13010057,https://www.mdpi.com/2227-9067/13/1/57/pdf?version=1767107851,cc-by,publishedVersion
https://openalex.org/A5078593816,Marie L. Ohlms,https://orcid.org/0000-0003-4022-6904,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Institute of Psychology Albert‐Ludwigs‐Universität Freiburg Germany,https://doi.org/10.1111/ijsa.70040,2025,article,TRUE,International Journal of Selection and Assessment,https://openalex.org/S148368070,0965-075X,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/ijsa.70040,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ijsa.70040,cc-by,publishedVersion
NA,Dominik Dorer,https://orcid.org/0000-0002-6988-7506,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.1103/5mxs-g3z8,2026,article,TRUE,Physical Review Letters,https://openalex.org/S24807848,0031-9007,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/5mxs-g3z8,NA,cc-by,publishedVersion
https://openalex.org/A5072382372,Zrinka Sosic-Vasic,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Applied Psychiatry and Psychotherapy, Christophsbad-Academy for Psychotherapy, Christophsbad Goeppingen, Goeppingen, Germany",https://doi.org/10.3389/fpsyt.2025.1673223,2026,article,TRUE,Frontiers in Psychiatry,https://openalex.org/S92766711,1664-0640,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpsyt.2025.1673223,https://public-pages-files-2025.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2025.1673223/pdf,cc-by,publishedVersion
https://openalex.org/A5003600946,Ernesto M. Martell-Huguet,https://orcid.org/0000-0001-6494-800X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Center for Protein Studies, Faculty of Biology, University of Havana, 25 and I, La Habana 10400, Cuba",https://doi.org/10.3390/md24010032,2026,article,TRUE,Marine Drugs,https://openalex.org/S146563757,1660-3397,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/md24010032,NA,cc-by,publishedVersion
https://openalex.org/A5051805345,Mariam Seyfang,https://orcid.org/0000-0003-0789-3895,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Universität Ulm Medizinische Fakultät, Germany",https://doi.org/10.1055/a-2771-3026,2026,article,FALSE,RöFo - Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden Verfahren,https://openalex.org/S4210212309,1438-9010,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2771-3026,NA,NA,publishedVersion
https://openalex.org/A5122273732,Anonymous,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.1103/185z-nxt1,2026,article,TRUE,Physical Review Applied,https://openalex.org/S2764453006,2331-7019,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/185z-nxt1,NA,cc-by,publishedVersion
https://openalex.org/A5122396873,Andreas Schelhorn,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Organic Chemistry III-Macromolecular Chemistry and Organic Materials, University of Ulm, Ulm, Germany",https://doi.org/10.1038/s41428-025-01136-3,2026,article,TRUE,Polymer Journal,https://openalex.org/S91170297,0032-3896,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1038/s41428-025-01136-3,https://www.nature.com/articles/s41428-025-01136-3.pdf,cc-by,publishedVersion
https://openalex.org/A5122361520,Cornelia Herbert,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Universität Ulm, Ulm, Deutschland",https://doi.org/10.1007/978-3-658-48132-2_49,2026,book-chapter,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1007/978-3-658-48132-2_49,NA,NA,publishedVersion
https://openalex.org/A5122316484,Zeynep Elmas,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurology, University of Ulm, Ulm, Germany",https://doi.org/10.1016/j.eclinm.2025.103742,2026,article,TRUE,EClinicalMedicine,https://openalex.org/S2898347799,2589-5370,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.eclinm.2025.103742,NA,cc-by,publishedVersion
https://openalex.org/A5055624388,Melih Parlak,https://orcid.org/0000-0003-2321-2359,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Ophthalmology, Ulm University Medical School, Prittwitzstr. 43, Ulm, 89075, Germany. melih.parlak@uniklinik-ulm.de",https://doi.org/10.1007/s00417-025-07106-y,2026,article,TRUE,Graefe s Archive for Clinical and Experimental Ophthalmology,https://openalex.org/S93410275,0721-832X,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00417-025-07106-y,https://link.springer.com/content/pdf/10.1007/s00417-025-07106-y.pdf,cc-by,publishedVersion
https://openalex.org/A5058702804,Lennart W. Sannwald,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurosurgery, Ulm University, 89081 Ulm, Germany",https://doi.org/10.3390/curroncol33010036,2026,article,TRUE,Current Oncology,https://openalex.org/S113449754,1198-0052,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/curroncol33010036,https://www.mdpi.com/1718-7729/33/1/36/pdf,cc-by,publishedVersion
NA,"Plenio, Martin B",https://orcid.org/0000-0003-4238-8843,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.18187533,2026,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18187533,NA,cc-by,NA
https://openalex.org/A5122375034,Katharina Feil,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurology and Stroke, University of Tübingen, Tübingen, Germany. katharina.feil@uniklinik-ulm.de",https://doi.org/10.1007/s12028-025-02431-w,2026,article,TRUE,Neurocritical Care,https://openalex.org/S163185351,1541-6933,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s12028-025-02431-w,https://link.springer.com/content/pdf/10.1007/s12028-025-02431-w.pdf,cc-by,publishedVersion
NA,"Korzeczek, Martin",https://orcid.org/0000-0002-0349-374X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.18187532,2026,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18187532,NA,cc-by,NA
https://openalex.org/A5092443076,Tim Moderer,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Protein Biochemistry, Ulm University, 89081, Ulm, Germany. tim.moderer@uni-ulm.de",https://doi.org/10.1038/s41598-026-35297-9,2026,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-026-35297-9,https://www.nature.com/articles/s41598-026-35297-9_reference.pdf,cc-by,publishedVersion
https://openalex.org/A5038858663,Maja Vujić Spasić,https://orcid.org/0000-0002-0297-0014,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Comparative Molecular Endocrinology, Ulm University , 89081 Ulm ,",https://doi.org/10.1093/jbmrpl/ziag001,2026,article,TRUE,JBMR Plus,https://openalex.org/S4210170492,2473-4039,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1093/jbmrpl/ziag001,NA,cc-by,publishedVersion
https://openalex.org/A5122639446,Nevena Dimitrova,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Otorhinolaryngology, Head and Neck Surgery, Ulm University Medical Center, Frauensteige 12, 89075, Ulm, Germany",https://doi.org/10.1186/s12950-026-00485-x,2026,article,TRUE,Journal of Inflammation,https://openalex.org/S24701539,1476-9255,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12950-026-00485-x,NA,cc-by,publishedVersion
https://openalex.org/A5003828456,Daniel Kowalczyk,https://orcid.org/0000-0002-3603-5980,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.17867852,2025,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17867852,NA,cc-by,NA
https://openalex.org/A5086172508,Marie‐Nicole Theodoraki,https://orcid.org/0000-0002-5491-1593,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Otolaryngology, Head and Neck Surgery, School of Medicine and Health, Technical University of Munich (TUM), Munich, Germany",https://doi.org/10.3389/fonc.2025.1701388,2026,article,TRUE,Frontiers in Oncology,https://openalex.org/S2596394214,2234-943X,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fonc.2025.1701388,https://public-pages-files-2025.frontiersin.org/journals/oncology/articles/10.3389/fonc.2025.1701388/pdf,cc-by,publishedVersion
https://openalex.org/A5003828456,Daniel Kowalczyk,https://orcid.org/0000-0002-3603-5980,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.17867851,2025,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17867851,NA,cc-by,NA
https://openalex.org/A5122817398,Julia Wildfeuer,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Pathology, Ulm University, 89081 Ulm, Germany",https://doi.org/10.3390/antiox15010090,2026,article,TRUE,Antioxidants,https://openalex.org/S2737566431,2076-3921,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/antiox15010090,https://www.mdpi.com/2076-3921/15/1/90/pdf,cc-by,publishedVersion
https://openalex.org/A5090788238,Zhe Zeng,https://orcid.org/0000-0001-9188-2181,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Human Factors, Ulm University, Institute of Psychology and Education, Ulm, Germany",https://doi.org/10.1007/s12369-025-01350-2,2026,article,TRUE,International Journal of Social Robotics,https://openalex.org/S168738021,1875-4791,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s12369-025-01350-2,https://link.springer.com/content/pdf/10.1007/s12369-025-01350-2.pdf,cc-by,publishedVersion
https://openalex.org/A5052737543,Swetlana Kreinert,https://orcid.org/0009-0007-8248-5222,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Institute of Botany Ulm University  Albert‐Einstein‐Allee 11 89081 Ulm Germany,https://doi.org/10.1111/nph.70895,2026,article,TRUE,New Phytologist,https://openalex.org/S58631098,0028-646X,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/nph.70895,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/nph.70895,cc-by,publishedVersion
https://openalex.org/A5044036407,Julian Zimmer,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Ulm University,Institute of Measurement, Control and Microtechnology,Germany",https://doi.org/10.1109/cdc57313.2025.11312109,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/cdc57313.2025.11312109,NA,NA,publishedVersion
https://openalex.org/A5093763449,Katja Oetinger,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Orthopaedics, Spinal Cord Injury Centre, Ulm University Medical Centre, Ulm, Germany",https://doi.org/10.3389/fpubh.2025.1704099,2026,article,TRUE,Frontiers in Public Health,https://openalex.org/S2595931848,2296-2565,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpubh.2025.1704099,https://public-pages-files-2025.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1704099/pdf,cc-by,publishedVersion
https://openalex.org/A5114747959,Nathasja Roggo-Van Luijn,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of the History, Philosophy and Ethics of Medicine, University of Ulm https://dx.doi.org/9189 Germany",https://doi.org/10.1163/1568525x-bja10396,2025,article,FALSE,Mnemosyne,https://openalex.org/S47679038,0026-7074,https://openalex.org/P4310320561,De Gruyter Brill,https://doi.org/10.1163/1568525x-bja10396,NA,NA,publishedVersion
https://openalex.org/A5065440334,Marvin Klimke,https://orcid.org/0000-0003-2647-9673,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Measurement, Control and Microtechnology, Ulm University, Ulm, Germany",https://doi.org/10.1109/mits.2025.3643199,2026,article,FALSE,IEEE Intelligent Transportation Systems Magazine,https://openalex.org/S131000621,1939-1390,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/mits.2025.3643199,NA,NA,publishedVersion
https://openalex.org/A5003828456,Daniel Kowalczyk,https://orcid.org/0000-0002-3603-5980,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.17965864,2025,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17965864,NA,cc-by,NA
https://openalex.org/A5003828456,Daniel Kowalczyk,https://orcid.org/0000-0002-3603-5980,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.17965863,2025,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.17965863,NA,cc-by,NA
https://openalex.org/A5093609726,Nicoleta Mădălina NIȚĂ,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Cardiology, Ulm University Heart Center, Albert-Einstein-Allee 23, 89081 Ulm, Germany",https://doi.org/10.3390/biomedicines14010185,2026,article,TRUE,Biomedicines,https://openalex.org/S2737005842,2227-9059,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/biomedicines14010185,https://www.mdpi.com/2227-9059/14/1/185/pdf?version=1768464452,cc-by,publishedVersion
https://openalex.org/A5120190179,Larissa Schöneburg,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.18268671,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18268671,NA,cc-by,NA
https://openalex.org/A5120190179,Larissa Schöneburg,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.18268670,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18268670,NA,cc-by,NA
https://openalex.org/A5123230188,Laura Rinser,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Forensic Psychiatry and Psychotherapy, University Ulm, Ulm, Germany. Electronic address: laura.rinser@bkh-guenzburg.de",https://doi.org/10.1016/j.chiabu.2026.107898,2026,article,TRUE,Child Abuse & Neglect,https://openalex.org/S53055215,0145-2134,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.chiabu.2026.107898,NA,cc-by,publishedVersion
https://openalex.org/A5093949218,Valentina Vasić,https://orcid.org/0000-0002-5989-5609,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Nuclear Medicine, Ulm University, 89081, Ulm, Germany. valentina.vasic@uni-ulm.de",https://doi.org/10.1186/s40658-025-00826-4,2026,article,TRUE,EJNMMI Physics,https://openalex.org/S2737569433,2197-7364,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1186/s40658-025-00826-4,NA,cc-by,publishedVersion
https://openalex.org/A5029796921,W. A. Kreiner,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Faculty of Natural Sciences, Ulm University, Einsteinallee 11, D-89069 Ulm, Germany",https://doi.org/10.33425/2690-8077.1218,2025,article,TRUE,Japan Journal of Research,https://openalex.org/S4210203153,2690-8077,NA,NA,https://doi.org/10.33425/2690-8077.1218,http://sciencexcel.com/articles/oxKYia8qO5frtnGDE4E0mEMFJzl7VH9cr3MWpaDZ.pdf,cc-by,publishedVersion
https://openalex.org/A5004045747,Jennifer Spohrs,https://orcid.org/0000-0001-8886-0395,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department for Child and Adolescent Psychiatry and Psychotherapy, Ulm University Medical Centre, Ulm, Germany. jennifer.spohrs@uni-ulm.de",https://doi.org/10.1007/s00787-025-02940-1,2026,article,TRUE,European Child & Adolescent Psychiatry,https://openalex.org/S159275680,1018-8827,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00787-025-02940-1,https://link.springer.com/content/pdf/10.1007/s00787-025-02940-1.pdf,cc-by,publishedVersion
https://openalex.org/A5006529077,Dennis Stucke,https://orcid.org/0009-0005-8659-1896,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Laboratory of Thermal Process Engineering Institute of Chemical Engineering Ulm University  Albert‐Einstein‐Allee 47 Ulm 89081 Germany,https://doi.org/10.1002/cite.70063,2026,article,TRUE,Chemie Ingenieur Technik,https://openalex.org/S125795645,0009-286X,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/cite.70063,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cite.70063,cc-by,publishedVersion
https://openalex.org/A5089988023,Anne Lang,https://orcid.org/0000-0002-4441-8279,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Psychiatry II, University of Ulm and BKH Günzburg, Ulm, Germany. kontakt@anne-lang.de",https://doi.org/10.1186/s12888-025-07764-6,2026,article,TRUE,BMC Psychiatry,https://openalex.org/S94610253,1471-244X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12888-025-07764-6,NA,cc-by-nc-nd,publishedVersion
